,,EB,ER,EO,pricing_location,X
USDOL3F,1968-09-10,,,,LDN,
USDOL3F,1968-09-11,,,,LDN,
USDOL3F,1968-09-12,,,,LDN,
USDOL3F,1968-09-13,,,,LDN,
USDOL3F,1968-09-16,,,,LDN,
USDOL3F,1968-09-17,,,,LDN,
USDOL3F,1968-09-18,,,,LDN,
USDOL3F,1968-09-19,,,,LDN,
USDOL3F,1968-09-20,,,,LDN,
USDOL3F,1968-09-23,,,,LDN,
USDOL3F,1968-09-24,,,,LDN,
USDOL3F,1968-09-25,,,,LDN,
USDOL3F,1968-09-26,,,,LDN,
USDOL3F,1968-09-27,,,,LDN,
USDOL3F,1968-09-30,,,,LDN,
USDOL3F,1968-10-01,,,,LDN,
USDOL3F,1968-10-02,,,,LDN,
USDOL3F,1968-10-03,,,,LDN,
USDOL3F,1968-10-04,,,,LDN,
USDOL3F,1968-10-07,,,,LDN,
USDOL3F,1968-10-08,,,,LDN,
USDOL3F,1968-10-09,,,,LDN,
USDOL3F,1968-10-10,,,,LDN,
USDOL3F,1968-10-11,,,,LDN,
USDOL3F,1968-10-14,,,,LDN,
USDOL3F,1968-10-15,,,,LDN,
USDOL3F,1968-10-16,,,,LDN,
USDOL3F,1968-10-17,,,,LDN,
USDOL3F,1968-10-18,,,,LDN,
USDOL3F,1968-10-21,,,,LDN,
USDOL3F,1968-10-22,,,,LDN,
USDOL3F,1968-10-23,,,,LDN,
USDOL3F,1968-10-24,,,,LDN,
USDOL3F,1968-10-25,,,,LDN,
USDOL3F,1968-10-28,,,,LDN,
USDOL3F,1968-10-29,,,,LDN,
USDOL3F,1968-10-30,,,,LDN,
USDOL3F,1968-10-31,,,,LDN,
USDOL3F,1968-11-01,,,,LDN,
USDOL3F,1968-11-04,,,,LDN,
USDOL3F,1968-11-05,,,,LDN,
USDOL3F,1968-11-06,,,,LDN,
USDOL3F,1968-11-07,,,,LDN,
USDOL3F,1968-11-08,,,,LDN,
USDOL3F,1968-11-11,,,,LDN,
USDOL3F,1968-11-12,,,,LDN,
USDOL3F,1968-11-13,,,,LDN,
USDOL3F,1968-11-14,,,,LDN,
USDOL3F,1968-11-15,,,,LDN,
USDOL3F,1968-11-18,,,,LDN,
USDOL3F,1968-11-19,,,,LDN,
USDOL3F,1968-11-20,,,,LDN,
USDOL3F,1968-11-21,,,,LDN,
USDOL3F,1968-11-22,,,,LDN,
USDOL3F,1968-11-25,,,,LDN,
USDOL3F,1968-11-26,,,,LDN,
USDOL3F,1968-11-27,,,,LDN,
USDOL3F,1968-11-28,,,,LDN,
USDOL3F,1968-11-29,,,,LDN,
USDOL3F,1968-12-02,,,,LDN,
USDOL3F,1968-12-03,,,,LDN,
USDOL3F,1968-12-04,,,,LDN,
USDOL3F,1968-12-05,,,,LDN,
USDOL3F,1968-12-06,,,,LDN,
USDOL3F,1968-12-09,,,,LDN,
USDOL3F,1968-12-10,,,,LDN,
USDOL3F,1968-12-11,,,,LDN,
USDOL3F,1968-12-12,,,,LDN,
USDOL3F,1968-12-13,,,,LDN,
USDOL3F,1968-12-16,,,,LDN,
USDOL3F,1968-12-17,,,,LDN,
USDOL3F,1968-12-18,,,,LDN,
USDOL3F,1968-12-19,,,,LDN,
USDOL3F,1968-12-20,,,,LDN,
USDOL3F,1968-12-23,,,,LDN,
USDOL3F,1968-12-24,,,,LDN,
USDOL3F,1968-12-25,,,,LDN,
USDOL3F,1968-12-26,,,,LDN,
USDOL3F,1968-12-27,,,,LDN,
USDOL3F,1968-12-30,,,,LDN,
USDOL3F,1968-12-31,,,,LDN,
USDOL3F,1969-01-01,,,,LDN,
USDOL3F,1969-01-02,,,,LDN,
USDOL3F,1969-01-03,,,,LDN,
USDOL3F,1969-01-06,,,,LDN,
USDOL3F,1969-01-07,,,,LDN,
USDOL3F,1969-01-08,,,,LDN,
USDOL3F,1969-01-09,,,,LDN,
USDOL3F,1969-01-10,,,,LDN,
USDOL3F,1969-01-13,,,,LDN,
USDOL3F,1969-01-14,,,,LDN,
USDOL3F,1969-01-15,,,,LDN,
USDOL3F,1969-01-16,,,,LDN,
USDOL3F,1969-01-17,,,,LDN,
USDOL3F,1969-01-20,,,,LDN,
USDOL3F,1969-01-21,,,,LDN,
USDOL3F,1969-01-22,,,,LDN,
USDOL3F,1969-01-23,,,,LDN,
USDOL3F,1969-01-24,,,,LDN,
USDOL3F,1969-01-27,,,,LDN,
USDOL3F,1969-01-28,,,,LDN,
USDOL3F,1969-01-29,,,,LDN,
USDOL3F,1969-01-30,,,,LDN,
USDOL3F,1969-01-31,,,,LDN,
USDOL3F,1969-02-03,,,,LDN,
USDOL3F,1969-02-04,,,,LDN,
USDOL3F,1969-02-05,,,,LDN,
USDOL3F,1969-02-06,,,,LDN,
USDOL3F,1969-02-07,,,,LDN,
USDOL3F,1969-02-10,,,,LDN,
USDOL3F,1969-02-11,,,,LDN,
USDOL3F,1969-02-12,,,,LDN,
USDOL3F,1969-02-13,,,,LDN,
USDOL3F,1969-02-14,,,,LDN,
USDOL3F,1969-02-17,,,,LDN,
USDOL3F,1969-02-18,,,,LDN,
USDOL3F,1969-02-19,,,,LDN,
USDOL3F,1969-02-20,,,,LDN,
USDOL3F,1969-02-21,,,,LDN,
USDOL3F,1969-02-24,,,,LDN,
USDOL3F,1969-02-25,,,,LDN,
USDOL3F,1969-02-26,,,,LDN,
USDOL3F,1969-02-27,,,,LDN,
USDOL3F,1969-02-28,,,,LDN,
USDOL3F,1969-03-03,,,,LDN,
USDOL3F,1969-03-04,,,,LDN,
USDOL3F,1969-03-05,,,,LDN,
USDOL3F,1969-03-06,,,,LDN,
USDOL3F,1969-03-07,,,,LDN,
USDOL3F,1969-03-10,,,,LDN,
USDOL3F,1969-03-11,,,,LDN,
USDOL3F,1969-03-12,,,,LDN,
USDOL3F,1969-03-13,,,,LDN,
USDOL3F,1969-03-14,,,,LDN,
USDOL3F,1969-03-17,,,,LDN,
USDOL3F,1969-03-18,,,,LDN,
USDOL3F,1969-03-19,,,,LDN,
USDOL3F,1969-03-20,,,,LDN,
USDOL3F,1969-03-21,,,,LDN,
USDOL3F,1969-03-24,,,,LDN,
USDOL3F,1969-03-25,,,,LDN,
USDOL3F,1969-03-26,,,,LDN,
USDOL3F,1969-03-27,,,,LDN,
USDOL3F,1969-03-28,,,,LDN,
USDOL3F,1969-03-31,,,,LDN,
USDOL3F,1969-04-01,,,,LDN,
USDOL3F,1969-04-02,,,,LDN,
USDOL3F,1969-04-03,,,,LDN,
USDOL3F,1969-04-04,,,,LDN,
USDOL3F,1969-04-07,,,,LDN,
USDOL3F,1969-04-08,,,,LDN,
USDOL3F,1969-04-09,,,,LDN,
USDOL3F,1969-04-10,,,,LDN,
USDOL3F,1969-04-11,,,,LDN,
USDOL3F,1969-04-14,,,,LDN,
USDOL3F,1969-04-15,,,,LDN,
USDOL3F,1969-04-16,,,,LDN,
USDOL3F,1969-04-17,,,,LDN,
USDOL3F,1969-04-18,,,,LDN,
USDOL3F,1969-04-21,,,,LDN,
USDOL3F,1969-04-22,,,,LDN,
USDOL3F,1969-04-23,,,,LDN,
USDOL3F,1969-04-24,,,,LDN,
USDOL3F,1969-04-25,,,,LDN,
USDOL3F,1969-04-28,,,,LDN,
USDOL3F,1969-04-29,,,,LDN,
USDOL3F,1969-04-30,,,,LDN,
USDOL3F,1969-05-01,,,,LDN,
USDOL3F,1969-05-02,,,,LDN,
USDOL3F,1969-05-05,,,,LDN,
USDOL3F,1969-05-06,,,,LDN,
USDOL3F,1969-05-07,,,,LDN,
USDOL3F,1969-05-08,,,,LDN,
USDOL3F,1969-05-09,,,,LDN,
USDOL3F,1969-05-12,,,,LDN,
USDOL3F,1969-05-13,,,,LDN,
USDOL3F,1969-05-14,,,,LDN,
USDOL3F,1969-05-15,,,,LDN,
USDOL3F,1969-05-16,,,,LDN,
USDOL3F,1969-05-19,,,,LDN,
USDOL3F,1969-05-20,,,,LDN,
USDOL3F,1969-05-21,,,,LDN,
USDOL3F,1969-05-22,,,,LDN,
USDOL3F,1969-05-23,,,,LDN,
USDOL3F,1969-05-26,,,,LDN,
USDOL3F,1969-05-27,,,,LDN,
USDOL3F,1969-05-28,,,,LDN,
USDOL3F,1969-05-29,,,,LDN,
USDOL3F,1969-05-30,,,,LDN,
USDOL3F,1969-06-02,,,,LDN,
USDOL3F,1969-06-03,,,,LDN,
USDOL3F,1969-06-04,,,,LDN,
USDOL3F,1969-06-05,,,,LDN,
USDOL3F,1969-06-06,,,,LDN,
USDOL3F,1969-06-09,,,,LDN,
USDOL3F,1969-06-10,,,,LDN,
USDOL3F,1969-06-11,,,,LDN,
USDOL3F,1969-06-12,,,,LDN,
USDOL3F,1969-06-13,,,,LDN,
USDOL3F,1969-06-16,,,,LDN,
USDOL3F,1969-06-17,,,,LDN,
USDOL3F,1969-06-18,,,,LDN,
USDOL3F,1969-06-19,,,,LDN,
USDOL3F,1969-06-20,,,,LDN,
USDOL3F,1969-06-23,,,,LDN,
USDOL3F,1969-06-24,,,,LDN,
USDOL3F,1969-06-25,,,,LDN,
USDOL3F,1969-06-26,,,,LDN,
USDOL3F,1969-06-27,,,,LDN,
USDOL3F,1969-06-30,,,,LDN,
USDOL3F,1969-07-01,,,,LDN,
USDOL3F,1969-07-02,,,,LDN,
USDOL3F,1969-07-03,,,,LDN,
USDOL3F,1969-07-04,,,,LDN,
USDOL3F,1969-07-07,,,,LDN,
USDOL3F,1969-07-08,,,,LDN,
USDOL3F,1969-07-09,,,,LDN,
USDOL3F,1969-07-10,,,,LDN,
USDOL3F,1969-07-11,,,,LDN,
USDOL3F,1969-07-14,,,,LDN,
USDOL3F,1969-07-15,,,,LDN,
USDOL3F,1969-07-16,,,,LDN,
USDOL3F,1969-07-17,,,,LDN,
USDOL3F,1969-07-18,,,,LDN,
USDOL3F,1969-07-21,,,,LDN,
USDOL3F,1969-07-22,,,,LDN,
USDOL3F,1969-07-23,,,,LDN,
USDOL3F,1969-07-24,,,,LDN,
USDOL3F,1969-07-25,,,,LDN,
USDOL3F,1969-07-28,,,,LDN,
USDOL3F,1969-07-29,,,,LDN,
USDOL3F,1969-07-30,,,,LDN,
USDOL3F,1969-07-31,,,,LDN,
USDOL3F,1969-08-01,,,,LDN,
USDOL3F,1969-08-04,,,,LDN,
USDOL3F,1969-08-05,,,,LDN,
USDOL3F,1969-08-06,,,,LDN,
USDOL3F,1969-08-07,,,,LDN,
USDOL3F,1969-08-08,,,,LDN,
USDOL3F,1969-08-11,,,,LDN,
USDOL3F,1969-08-12,,,,LDN,
USDOL3F,1969-08-13,,,,LDN,
USDOL3F,1969-08-14,,,,LDN,
USDOL3F,1969-08-15,,,,LDN,
USDOL3F,1969-08-18,,,,LDN,
USDOL3F,1969-08-19,,,,LDN,
USDOL3F,1969-08-20,,,,LDN,
USDOL3F,1969-08-21,,,,LDN,
USDOL3F,1969-08-22,,,,LDN,
USDOL3F,1969-08-25,,,,LDN,
USDOL3F,1969-08-26,,,,LDN,
USDOL3F,1969-08-27,,,,LDN,
USDOL3F,1969-08-28,,,,LDN,
USDOL3F,1969-08-29,,,,LDN,
USDOL3F,1969-09-01,,,,LDN,
USDOL3F,1969-09-02,,,,LDN,
USDOL3F,1969-09-03,,,,LDN,
USDOL3F,1969-09-04,,,,LDN,
USDOL3F,1969-09-05,,,,LDN,
USDOL3F,1969-09-08,,,,LDN,
USDOL3F,1969-09-09,,,,LDN,
USDOL3F,1969-09-10,,,,LDN,
USDOL3F,1969-09-11,,,,LDN,
USDOL3F,1969-09-12,,,,LDN,
USDOL3F,1969-09-15,,,,LDN,
USDOL3F,1969-09-16,,,,LDN,
USDOL3F,1969-09-17,,,,LDN,
USDOL3F,1969-09-18,,,,LDN,
USDOL3F,1969-09-19,,,,LDN,
USDOL3F,1969-09-22,,,,LDN,
USDOL3F,1969-09-23,,,,LDN,
USDOL3F,1969-09-24,,,,LDN,
USDOL3F,1969-09-25,,,,LDN,
USDOL3F,1969-09-26,,,,LDN,
USDOL3F,1969-09-29,,,,LDN,
USDOL3F,1969-09-30,,,,LDN,
USDOL3F,1969-10-01,,,,LDN,
USDOL3F,1969-10-02,,,,LDN,
USDOL3F,1969-10-03,,,,LDN,
USDOL3F,1969-10-06,,,,LDN,
USDOL3F,1969-10-07,,,,LDN,
USDOL3F,1969-10-08,,,,LDN,
USDOL3F,1969-10-09,,,,LDN,
USDOL3F,1969-10-10,,,,LDN,
USDOL3F,1969-10-13,,,,LDN,
USDOL3F,1969-10-14,,,,LDN,
USDOL3F,1969-10-15,,,,LDN,
USDOL3F,1969-10-16,,,,LDN,
USDOL3F,1969-10-17,,,,LDN,
USDOL3F,1969-10-20,,,,LDN,
USDOL3F,1969-10-21,,,,LDN,
USDOL3F,1969-10-22,,,,LDN,
USDOL3F,1969-10-23,,,,LDN,
USDOL3F,1969-10-24,,,,LDN,
USDOL3F,1969-10-27,,,,LDN,
USDOL3F,1969-10-28,,,,LDN,
USDOL3F,1969-10-29,,,,LDN,
USDOL3F,1969-10-30,,,,LDN,
USDOL3F,1969-10-31,,,,LDN,
USDOL3F,1969-11-03,,,,LDN,
USDOL3F,1969-11-04,,,,LDN,
USDOL3F,1969-11-05,,,,LDN,
USDOL3F,1969-11-06,,,,LDN,
USDOL3F,1969-11-07,,,,LDN,
USDOL3F,1969-11-10,,,,LDN,
USDOL3F,1969-11-11,,,,LDN,
USDOL3F,1969-11-12,,,,LDN,
USDOL3F,1969-11-13,,,,LDN,
USDOL3F,1969-11-14,,,,LDN,
USDOL3F,1969-11-17,,,,LDN,
USDOL3F,1969-11-18,,,,LDN,
USDOL3F,1969-11-19,,,,LDN,
USDOL3F,1969-11-20,,,,LDN,
USDOL3F,1969-11-21,,,,LDN,
USDOL3F,1969-11-24,,,,LDN,
USDOL3F,1969-11-25,,,,LDN,
USDOL3F,1969-11-26,,,,LDN,
USDOL3F,1969-11-27,,,,LDN,
USDOL3F,1969-11-28,,,,LDN,
USDOL3F,1969-12-01,,,,LDN,
USDOL3F,1969-12-02,,,,LDN,
USDOL3F,1969-12-03,,,,LDN,
USDOL3F,1969-12-04,,,,LDN,
USDOL3F,1969-12-05,,,,LDN,
USDOL3F,1969-12-08,,,,LDN,
USDOL3F,1969-12-09,,,,LDN,
USDOL3F,1969-12-10,,,,LDN,
USDOL3F,1969-12-11,,,,LDN,
USDOL3F,1969-12-12,,,,LDN,
USDOL3F,1969-12-15,,,,LDN,
USDOL3F,1969-12-16,,,,LDN,
USDOL3F,1969-12-17,,,,LDN,
USDOL3F,1969-12-18,,,,LDN,
USDOL3F,1969-12-19,,,,LDN,
USDOL3F,1969-12-22,,,,LDN,
USDOL3F,1969-12-23,,,,LDN,
USDOL3F,1969-12-24,,,,LDN,
USDOL3F,1969-12-25,,,,LDN,
USDOL3F,1969-12-26,,,,LDN,
USDOL3F,1969-12-29,,,,LDN,
USDOL3F,1969-12-30,,,,LDN,
USDOL3F,1969-12-31,,,,LDN,
USDOL3F,1970-01-01,,,,LDN,
USDOL3F,1970-01-02,,,,LDN,
USDOL3F,1970-01-05,,,,LDN,
USDOL3F,1970-01-06,,,,LDN,
USDOL3F,1970-01-07,,,,LDN,
USDOL3F,1970-01-08,,,,LDN,
USDOL3F,1970-01-09,,,,LDN,
USDOL3F,1970-01-12,,,,LDN,
USDOL3F,1970-01-13,,,,LDN,
USDOL3F,1970-01-14,,,,LDN,
USDOL3F,1970-01-15,,,,LDN,
USDOL3F,1970-01-16,,,,LDN,
USDOL3F,1970-01-19,,,,LDN,
USDOL3F,1970-01-20,,,,LDN,
USDOL3F,1970-01-21,,,,LDN,
USDOL3F,1970-01-22,,,,LDN,
USDOL3F,1970-01-23,,,,LDN,
USDOL3F,1970-01-26,,,,LDN,
USDOL3F,1970-01-27,,,,LDN,
USDOL3F,1970-01-28,,,,LDN,
USDOL3F,1970-01-29,,,,LDN,
USDOL3F,1970-01-30,,,,LDN,
USDOL3F,1970-02-02,,,,LDN,
USDOL3F,1970-02-03,,,,LDN,
USDOL3F,1970-02-04,,,,LDN,
USDOL3F,1970-02-05,,,,LDN,
USDOL3F,1970-02-06,,,,LDN,
USDOL3F,1970-02-09,,,,LDN,
USDOL3F,1970-02-10,,,,LDN,
USDOL3F,1970-02-11,,,,LDN,
USDOL3F,1970-02-12,,,,LDN,
USDOL3F,1970-02-13,,,,LDN,
USDOL3F,1970-02-16,,,,LDN,
USDOL3F,1970-02-17,,,,LDN,
USDOL3F,1970-02-18,,,,LDN,
USDOL3F,1970-02-19,,,,LDN,
USDOL3F,1970-02-20,,,,LDN,
USDOL3F,1970-02-23,,,,LDN,
USDOL3F,1970-02-24,,,,LDN,
USDOL3F,1970-02-25,,,,LDN,
USDOL3F,1970-02-26,,,,LDN,
USDOL3F,1970-02-27,,,,LDN,
USDOL3F,1970-03-02,,,,LDN,
USDOL3F,1970-03-03,,,,LDN,
USDOL3F,1970-03-04,,,,LDN,
USDOL3F,1970-03-05,,,,LDN,
USDOL3F,1970-03-06,,,,LDN,
USDOL3F,1970-03-09,,,,LDN,
USDOL3F,1970-03-10,,,,LDN,
USDOL3F,1970-03-11,,,,LDN,
USDOL3F,1970-03-12,,,,LDN,
USDOL3F,1970-03-13,,,,LDN,
USDOL3F,1970-03-16,,,,LDN,
USDOL3F,1970-03-17,,,,LDN,
USDOL3F,1970-03-18,,,,LDN,
USDOL3F,1970-03-19,,,,LDN,
USDOL3F,1970-03-20,,,,LDN,
USDOL3F,1970-03-23,,,,LDN,
USDOL3F,1970-03-24,,,,LDN,
USDOL3F,1970-03-25,,,,LDN,
USDOL3F,1970-03-26,,,,LDN,
USDOL3F,1970-03-27,,,,LDN,
USDOL3F,1970-03-30,,,,LDN,
USDOL3F,1970-03-31,,,,LDN,
USDOL3F,1970-04-01,,,,LDN,
USDOL3F,1970-04-02,,,,LDN,
USDOL3F,1970-04-03,,,,LDN,
USDOL3F,1970-04-06,,,,LDN,
USDOL3F,1970-04-07,,,,LDN,
USDOL3F,1970-04-08,,,,LDN,
USDOL3F,1970-04-09,,,,LDN,
USDOL3F,1970-04-10,,,,LDN,
USDOL3F,1970-04-13,,,,LDN,
USDOL3F,1970-04-14,,,,LDN,
USDOL3F,1970-04-15,,,,LDN,
USDOL3F,1970-04-16,,,,LDN,
USDOL3F,1970-04-17,,,,LDN,
USDOL3F,1970-04-20,,,,LDN,
USDOL3F,1970-04-21,,,,LDN,
USDOL3F,1970-04-22,,,,LDN,
USDOL3F,1970-04-23,,,,LDN,
USDOL3F,1970-04-24,,,,LDN,
USDOL3F,1970-04-27,,,,LDN,
USDOL3F,1970-04-28,,,,LDN,
USDOL3F,1970-04-29,,,,LDN,
USDOL3F,1970-04-30,,,,LDN,
USDOL3F,1970-05-01,,,,LDN,
USDOL3F,1970-05-04,,,,LDN,
USDOL3F,1970-05-05,,,,LDN,
USDOL3F,1970-05-06,,,,LDN,
USDOL3F,1970-05-07,,,,LDN,
USDOL3F,1970-05-08,,,,LDN,
USDOL3F,1970-05-11,,,,LDN,
USDOL3F,1970-05-12,,,,LDN,
USDOL3F,1970-05-13,,,,LDN,
USDOL3F,1970-05-14,,,,LDN,
USDOL3F,1970-05-15,,,,LDN,
USDOL3F,1970-05-18,,,,LDN,
USDOL3F,1970-05-19,,,,LDN,
USDOL3F,1970-05-20,,,,LDN,
USDOL3F,1970-05-21,,,,LDN,
USDOL3F,1970-05-22,,,,LDN,
USDOL3F,1970-05-25,,,,LDN,
USDOL3F,1970-05-26,,,,LDN,
USDOL3F,1970-05-27,,,,LDN,
USDOL3F,1970-05-28,,,,LDN,
USDOL3F,1970-05-29,,,,LDN,
USDOL3F,1970-06-01,,,,LDN,
USDOL3F,1970-06-02,,,,LDN,
USDOL3F,1970-06-03,,,,LDN,
USDOL3F,1970-06-04,,,,LDN,
USDOL3F,1970-06-05,,,,LDN,
USDOL3F,1970-06-08,,,,LDN,
USDOL3F,1970-06-09,,,,LDN,
USDOL3F,1970-06-10,,,,LDN,
USDOL3F,1970-06-11,,,,LDN,
USDOL3F,1970-06-12,,,,LDN,
USDOL3F,1970-06-15,,,,LDN,
USDOL3F,1970-06-16,,,,LDN,
USDOL3F,1970-06-17,,,,LDN,
USDOL3F,1970-06-18,,,,LDN,
USDOL3F,1970-06-19,,,,LDN,
USDOL3F,1970-06-22,,,,LDN,
USDOL3F,1970-06-23,,,,LDN,
USDOL3F,1970-06-24,,,,LDN,
USDOL3F,1970-06-25,,,,LDN,
USDOL3F,1970-06-26,,,,LDN,
USDOL3F,1970-06-29,,,,LDN,
USDOL3F,1970-06-30,,,,LDN,
USDOL3F,1970-07-01,,,,LDN,
USDOL3F,1970-07-02,,,,LDN,
USDOL3F,1970-07-03,,,,LDN,
USDOL3F,1970-07-06,,,,LDN,
USDOL3F,1970-07-07,,,,LDN,
USDOL3F,1970-07-08,,,,LDN,
USDOL3F,1970-07-09,,,,LDN,
USDOL3F,1970-07-10,,,,LDN,
USDOL3F,1970-07-13,,,,LDN,
USDOL3F,1970-07-14,,,,LDN,
USDOL3F,1970-07-15,,,,LDN,
USDOL3F,1970-07-16,,,,LDN,
USDOL3F,1970-07-17,,,,LDN,
USDOL3F,1970-07-20,,,,LDN,
USDOL3F,1970-07-21,,,,LDN,
USDOL3F,1970-07-22,,,,LDN,
USDOL3F,1970-07-23,,,,LDN,
USDOL3F,1970-07-24,,,,LDN,
USDOL3F,1970-07-27,,,,LDN,
USDOL3F,1970-07-28,,,,LDN,
USDOL3F,1970-07-29,,,,LDN,
USDOL3F,1970-07-30,,,,LDN,
USDOL3F,1970-07-31,,,,LDN,
USDOL3F,1970-08-03,,,,LDN,
USDOL3F,1970-08-04,,,,LDN,
USDOL3F,1970-08-05,,,,LDN,
USDOL3F,1970-08-06,,,,LDN,
USDOL3F,1970-08-07,,,,LDN,
USDOL3F,1970-08-10,,,,LDN,
USDOL3F,1970-08-11,,,,LDN,
USDOL3F,1970-08-12,,,,LDN,
USDOL3F,1970-08-13,,,,LDN,
USDOL3F,1970-08-14,,,,LDN,
USDOL3F,1970-08-17,,,,LDN,
USDOL3F,1970-08-18,,,,LDN,
USDOL3F,1970-08-19,,,,LDN,
USDOL3F,1970-08-20,,,,LDN,
USDOL3F,1970-08-21,,,,LDN,
USDOL3F,1970-08-24,,,,LDN,
USDOL3F,1970-08-25,,,,LDN,
USDOL3F,1970-08-26,,,,LDN,
USDOL3F,1970-08-27,,,,LDN,
USDOL3F,1970-08-28,,,,LDN,
USDOL3F,1970-08-31,,,,LDN,
USDOL3F,1970-09-01,,,,LDN,
USDOL3F,1970-09-02,,,,LDN,
USDOL3F,1970-09-03,,,,LDN,
USDOL3F,1970-09-04,,,,LDN,
USDOL3F,1970-09-07,,,,LDN,
USDOL3F,1970-09-08,,,,LDN,
USDOL3F,1970-09-09,,,,LDN,
USDOL3F,1970-09-10,,,,LDN,
USDOL3F,1970-09-11,,,,LDN,
USDOL3F,1970-09-14,,,,LDN,
USDOL3F,1970-09-15,,,,LDN,
USDOL3F,1970-09-16,,,,LDN,
USDOL3F,1970-09-17,,,,LDN,
USDOL3F,1970-09-18,,,,LDN,
USDOL3F,1970-09-21,,,,LDN,
USDOL3F,1970-09-22,,,,LDN,
USDOL3F,1970-09-23,,,,LDN,
USDOL3F,1970-09-24,,,,LDN,
USDOL3F,1970-09-25,,,,LDN,
USDOL3F,1970-09-28,,,,LDN,
USDOL3F,1970-09-29,,,,LDN,
USDOL3F,1970-09-30,,,,LDN,
USDOL3F,1970-10-01,,,,LDN,
USDOL3F,1970-10-02,,,,LDN,
USDOL3F,1970-10-05,,,,LDN,
USDOL3F,1970-10-06,,,,LDN,
USDOL3F,1970-10-07,,,,LDN,
USDOL3F,1970-10-08,,,,LDN,
USDOL3F,1970-10-09,,,,LDN,
USDOL3F,1970-10-12,,,,LDN,
USDOL3F,1970-10-13,,,,LDN,
USDOL3F,1970-10-14,,,,LDN,
USDOL3F,1970-10-15,,,,LDN,
USDOL3F,1970-10-16,,,,LDN,
USDOL3F,1970-10-19,,,,LDN,
USDOL3F,1970-10-20,,,,LDN,
USDOL3F,1970-10-21,,,,LDN,
USDOL3F,1970-10-22,,,,LDN,
USDOL3F,1970-10-23,,,,LDN,
USDOL3F,1970-10-26,,,,LDN,
USDOL3F,1970-10-27,,,,LDN,
USDOL3F,1970-10-28,,,,LDN,
USDOL3F,1970-10-29,,,,LDN,
USDOL3F,1970-10-30,,,,LDN,
USDOL3F,1970-11-02,,,,LDN,
USDOL3F,1970-11-03,,,,LDN,
USDOL3F,1970-11-04,,,,LDN,
USDOL3F,1970-11-05,,,,LDN,
USDOL3F,1970-11-06,,,,LDN,
USDOL3F,1970-11-09,,,,LDN,
USDOL3F,1970-11-10,,,,LDN,
USDOL3F,1970-11-11,,,,LDN,
USDOL3F,1970-11-12,,,,LDN,
USDOL3F,1970-11-13,,,,LDN,
USDOL3F,1970-11-16,,,,LDN,
USDOL3F,1970-11-17,,,,LDN,
USDOL3F,1970-11-18,,,,LDN,
USDOL3F,1970-11-19,,,,LDN,
USDOL3F,1970-11-20,,,,LDN,
USDOL3F,1970-11-23,,,,LDN,
USDOL3F,1970-11-24,,,,LDN,
USDOL3F,1970-11-25,,,,LDN,
USDOL3F,1970-11-26,,,,LDN,
USDOL3F,1970-11-27,,,,LDN,
USDOL3F,1970-11-30,,,,LDN,
USDOL3F,1970-12-01,,,,LDN,
USDOL3F,1970-12-02,,,,LDN,
USDOL3F,1970-12-03,,,,LDN,
USDOL3F,1970-12-04,,,,LDN,
USDOL3F,1970-12-07,,,,LDN,
USDOL3F,1970-12-08,,,,LDN,
USDOL3F,1970-12-09,,,,LDN,
USDOL3F,1970-12-10,,,,LDN,
USDOL3F,1970-12-11,,,,LDN,
USDOL3F,1970-12-14,,,,LDN,
USDOL3F,1970-12-15,,,,LDN,
USDOL3F,1970-12-16,,,,LDN,
USDOL3F,1970-12-17,,,,LDN,
USDOL3F,1970-12-18,,,,LDN,
USDOL3F,1970-12-21,,,,LDN,
USDOL3F,1970-12-22,,,,LDN,
USDOL3F,1970-12-23,,,,LDN,
USDOL3F,1970-12-24,,,,LDN,
USDOL3F,1970-12-25,,,,LDN,
USDOL3F,1970-12-28,,,,LDN,
USDOL3F,1970-12-29,,,,LDN,
USDOL3F,1970-12-30,,,,LDN,
USDOL3F,1970-12-31,,,,LDN,
USDOL3F,1971-01-01,,,,LDN,
USDOL3F,1971-01-04,,,,LDN,
USDOL3F,1971-01-05,,,,LDN,
USDOL3F,1971-01-06,,,,LDN,
USDOL3F,1971-01-07,,,,LDN,
USDOL3F,1971-01-08,,,,LDN,
USDOL3F,1971-01-11,,,,LDN,
USDOL3F,1971-01-12,,,,LDN,
USDOL3F,1971-01-13,,,,LDN,
USDOL3F,1971-01-14,,,,LDN,
USDOL3F,1971-01-15,,,,LDN,
USDOL3F,1971-01-18,,,,LDN,
USDOL3F,1971-01-19,,,,LDN,
USDOL3F,1971-01-20,,,,LDN,
USDOL3F,1971-01-21,,,,LDN,
USDOL3F,1971-01-22,,,,LDN,
USDOL3F,1971-01-25,,,,LDN,
USDOL3F,1971-01-26,,,,LDN,
USDOL3F,1971-01-27,,,,LDN,
USDOL3F,1971-01-28,,,,LDN,
USDOL3F,1971-01-29,,,,LDN,
USDOL3F,1971-02-01,,,,LDN,
USDOL3F,1971-02-02,,,,LDN,
USDOL3F,1971-02-03,,,,LDN,
USDOL3F,1971-02-04,,,,LDN,
USDOL3F,1971-02-05,,,,LDN,
USDOL3F,1971-02-08,,,,LDN,
USDOL3F,1971-02-09,,,,LDN,
USDOL3F,1971-02-10,,,,LDN,
USDOL3F,1971-02-11,,,,LDN,
USDOL3F,1971-02-12,,,,LDN,
USDOL3F,1971-02-15,,,,LDN,
